ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4342	"ENSG00000117308.14"	"GALE"	chr1	-	23796508	23796782	23796508	23796586	23796696	23796782	4342	19,2	45,21	0,1	19,10	185	75	0.000203998668371	0.000402310962711	0.146,0.037	0.0,0.039	0.072
4343	"ENSG00000117308.14"	"GALE"	chr1	-	23798116	23798730	23798116	23798225	23798614	23798730	4343	11,8	2,0	71,36	0,0	464	75	0.409536243716	0.52089328976	0.471,1.0	1.0,1.0	-0.264
4344	"ENSG00000117308.14"	"GALE"	chr1	-	23798116	23798730	23798116	23798230	23798614	23798730	4344	6,0	49,70	58,36	16,15	459	75	0	0.0	0.02,0.0	0.372,0.282	-0.317
4347	"ENSG00000160310.17"	"PRMT2"	chr21	+	46660832	46661936	46660832	46660962	46661799	46661936	4347	131,124	28,40	255,332	7,23	912	75	2.1072584877e-07	5.45861924045e-07	0.278,0.203	0.75,0.543	-0.406
4348	"ENSG00000158805.11"	"ZNF276"	chr16	+	89723136	89723709	89723136	89723183	89723259	89723709	4348	10,4	36,17	55,49	122,187	151	75	0.274821594794	0.359512379014	0.121,0.105	0.183,0.115	-0.036
4349	"ENSG00000158805.11"	"ZNF276"	chr16	+	89723136	89723709	89723136	89723183	89723278	89723709	4349	24,19	2,4	113,88	8,6	170	75	0.38347366831	0.491006286276	0.841,0.677	0.862,0.866	-0.105
4352	"ENSG00000106290.14"	"TAF6"	chr7	-	100113348	100113769	100113348	100113405	100113615	100113769	4352	8,2	63,46	16,28	21,34	285	75	6.68947897076e-10	2.12701662083e-09	0.032,0.011	0.167,0.178	-0.151
4356	"ENSG00000142327.12"	"RNPEPL1"	chr2	+	240573774	240574628	240573774	240573891	240574514	240574628	4356	146,155	0,10	209,92	0,0	698	75	0.00017350026403	0.00034598173614	1.0,0.625	1.0,1.0	-0.188
4357	"ENSG00000142327.12"	"RNPEPL1"	chr2	+	240575029	240575610	240575029	240575142	240575501	240575610	4357	8,1	44,35	22,46	5,32	434	75	4.39059899549e-11	1.50763136387e-10	0.03,0.005	0.432,0.199	-0.298
4359	"ENSG00000138760.9"	"SCARB2"	chr4	-	76163224	76166301	76163224	76163383	76166168	76166301	4359	2,0	0,1	0,39	0,0	2860	75	1	1.0	1.0,0.0	NA,1.0	-0.5
4360	"ENSG00000138760.9"	"SCARB2"	chr4	-	76163224	76166301	76163224	76163383	76166249	76166301	4360	2,1	95,88	13,39	17,10	2941	75	9.39215671902e-09	2.74254206516e-08	0.001,0.0	0.019,0.09	-0.054
4362	"ENSG00000138760.9"	"SCARB2"	chr4	-	76179516	76181101	76179516	76179705	76180953	76181101	4362	11,7	62,56	58,86	38,0	1323	75	7.66757266818e-05	0.000158388544897	0.01,0.007	0.08,1.0	-0.532
4364	"ENSG00000088387.18"	"DOCK9"	chr13	-	98855897	98860522	98855897	98856031	98860404	98860522	4364	4,6	14,15	52,6	10,0	4448	75	0.0626879505328	0.0895617501091	0.005,0.007	0.081,1.0	-0.534
4365	"ENSG00000167799.9"	"NUDT8"	chr11	-	67627938	67628400	67627938	67628251	67628322	67628400	4365	10,17	10,21	27,4	7,9	146	75	0.490292747101	0.610797567555	0.339,0.294	0.665,0.186	-0.109
4366	"ENSG00000167799.9"	"NUDT8"	chr11	-	67628918	67629921	67628918	67629051	67629717	67629921	4366	11,13	11,0	41,16	12,16	741	75	0.365563429567	0.469358565902	0.092,1.0	0.257,0.092	0.372
4369	"ENSG00000103653.16"	"CSK"	chr15	+	74800411	74800746	74800411	74800505	74800680	74800746	4369	11,2	145,251	47,77	55,42	250	75	0	0.0	0.022,0.002	0.204,0.355	-0.267
4370	"ENSG00000103653.16"	"CSK"	chr15	+	74800680	74800922	74800680	74800746	74800822	74800922	4370	6,5	188,190	32,45	74,104	151	75	0	0.0	0.016,0.013	0.177,0.177	-0.162
4371	"ENSG00000103653.16"	"CSK"	chr15	+	74801694	74802083	74801694	74801890	74801996	74802083	4371	29,41	202,223	51,10	96,99	181	75	0.0429549504898	0.0627419405864	0.056,0.071	0.18,0.04	-0.046
4372	"ENSG00000111653.19"	"ING4"	chr12	-	6652270	6652770	6652270	6652309	6652661	6652770	4372	101,117	0,3	64,20	6,0	427	75	0.0515075045076	0.0743705294676	1.0,0.873	0.652,1.0	0.11
4373	"ENSG00000111653.19"	"ING4"	chr12	-	6652270	6652770	6652270	6652418	6652661	6652770	4373	11,0	56,105	16,0	24,27	318	75	0.00209991644657	0.003649598901	0.044,0.0	0.136,0.0	-0.046
4374	"ENSG00000111653.19"	"ING4"	chr12	-	6652661	6653050	6652661	6652767	6652935	6653050	4374	2,3	21,40	13,0	25,5	243	75	0.00384021975398	0.00642432821897	0.029,0.023	0.138,0.0	-0.043
4375	"ENSG00000111653.19"	"ING4"	chr12	-	6652661	6653050	6652661	6652770	6652935	6653050	4375	2,3	16,19	13,0	0,0	240	75	1	1.0	0.038,0.047	1.0,NA	-0.958
4376	"ENSG00000111653.19"	"ING4"	chr12	-	6652661	6653050	6652661	6652767	6652944	6653050	4376	10,12	1,6	13,5	2,4	252	75	0.765050998906	0.901809507909	0.749,0.373	0.659,0.271	0.096
4377	"ENSG00000111653.19"	"ING4"	chr12	-	6652661	6653050	6652661	6652770	6652944	6653050	4377	10,12	3,3	13,5	0,0	249	75	9.31407464533e-06	2.11011324186e-05	0.501,0.546	1.0,1.0	-0.476
4378	"ENSG00000172500.12"	"FIBP"	chr11	-	65884569	65884998	65884569	65884656	65884934	65884998	4378	46,60	120,129	54,68	68,44	353	75	1.77600044627e-05	3.93687827385e-05	0.075,0.09	0.144,0.247	-0.113
4383	"ENSG00000125459.14"	"MSTO1"	chr1	+	155611215	155611603	155611215	155611355	155611548	155611603	4383	12,13	4,9	85,139	5,0	268	75	3.24886259007e-08	9.05097404092e-08	0.456,0.288	0.826,1.0	-0.541
4384	"ENSG00000167524.14"	"SGK494"	chr17	-	28611392	28611656	28611392	28611481	28611566	28611656	4384	6,0	1,0	44,12	0,0	160	75	1	1.0	0.738,NA	1.0,1.0	-0.262
4385	"ENSG00000073350.13"	"LLGL2"	chr17	+	75574212	75574668	75574212	75574260	75574452	75574668	4385	2,2	12,8	35,0	21,0	267	75	1	1.0	0.045,0.066	0.319,NA	-0.264
4386	"ENSG00000073350.13"	"LLGL2"	chr17	+	75574212	75574668	75574212	75574260	75574609	75574668	4386	3,5	8,2	44,14	22,17	424	75	0.179695654496	0.242065229143	0.062,0.307	0.261,0.127	-0.01
4387	"ENSG00000073350.13"	"LLGL2"	chr17	+	75574452	75574668	75574452	75574495	75574609	75574668	4387	3,3	8,2	9,14	0,15	189	75	0.0475971883648	0.0692248615361	0.13,0.373	1.0,0.27	-0.384
4389	"ENSG00000249115.8"	"HAUS5"	chr19	+	35613867	35614059	35613867	35613900	35614034	35614059	4389	4,6	52,75	13,17	9,37	209	75	4.68454966929e-07	1.17494318146e-06	0.027,0.028	0.341,0.142	-0.214
4390	"ENSG00000249115.8"	"HAUS5"	chr19	+	35619612	35620123	35619612	35619758	35620011	35620123	4390	81,92	51,50	431,319	20,14	328	75	0	0.0	0.266,0.296	0.831,0.839	-0.554
4391	"ENSG00000203879.11"	"GDI1"	chrX	+	154442110	154443465	154442110	154442255	154442519	154443465	4391	48,65	1,0	165,130	0,0	339	75	1	1.0	0.914,1.0	1.0,1.0	-0.043
4392	"ENSG00000213918.10"	"DNASE1"	chr16	+	3656998	3657341	3656998	3657111	3657186	3657341	4392	26,29	11,8	11,22	0,0	150	75	2.69180636336e-07	6.91480666412e-07	0.542,0.644	1.0,1.0	-0.407
4395	"ENSG00000242612.6"	"DECR2"	chr16	+	406345	406833	406345	406397	406684	406833	4395	8,11	0,0	39,92	7,8	362	75	5.09263097569e-05	0.000107888800957	1.0,1.0	0.536,0.704	0.38
4396	"ENSG00000242612.6"	"DECR2"	chr16	+	406345	406833	406345	406397	406735	406833	4396	11,12	0,0	62,111	2,0	413	75	0.83238768418	0.968438822819	1.0,1.0	0.849,1.0	0.076
4398	"ENSG00000242612.6"	"DECR2"	chr16	+	410971	411578	410971	411076	411360	411578	4398	8,6	9,10	64,48	34,15	359	75	0.00208942797509	0.00363322959724	0.157,0.111	0.282,0.401	-0.208
4399	"ENSG00000170889.13"	"RPS9"	chr19	+	54206275	54206724	54206275	54206462	54206552	54206724	4399	158,132	12,13	389,422	31,2	165	75	0.015433464551	0.0239981893842	0.857,0.822	0.851,0.99	-0.081
4400	"ENSG00000170889.13"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647	4400	255,286	31,24	1994,1857	16,43	748	75	8.32667268469e-14	3.52585790988e-13	0.452,0.544	0.926,0.812	-0.371
4402	"ENSG00000130822.15"	"PNCK"	chrX	-	153671284	153671672	153671284	153671360	153671548	153671672	4402	8,2	1,1	3,2	0,0	263	75	0.729509113589	0.865925532942	0.695,0.363	1.0,1.0	-0.471
4404	"ENSG00000130822.15"	"PNCK"	chrX	-	153671879	153672200	153671879	153672018	153672125	153672200	4404	5,0	0,2	9,15	0,0	182	75	0.0195670217958	0.0298784199724	1.0,0.0	1.0,1.0	-0.5
4406	"ENSG00000130822.15"	"PNCK"	chrX	-	153672565	153673078	153672565	153672697	153673008	153673078	4406	0,0	3,0	0,15	1,4	386	75	1	1.0	0.0,NA	0.0,0.422	-0.211
4409	"ENSG00000233927.4"	"RPS28"	chr19	+	8321655	8322091	8321655	8321703	8321952	8322091	4409	95,67	2,0	206,241	0,0	324	75	0.410606665319	0.522059242015	0.917,1.0	1.0,1.0	-0.041
4410	"ENSG00000168906.12"	"MAT2A"	chr2	+	85542154	85542747	85542154	85542373	85542564	85542747	4410	119,107	266,422	940,1057	709,633	266	75	0	0.0	0.112,0.067	0.272,0.32	-0.207
4413	"ENSG00000239857.6"	"GET4"	chr7	+	893739	893971	893739	893815	893898	893971	4413	13,5	201,145	38,40	81,101	158	75	7.77156117238e-16	3.73827503419e-15	0.03,0.016	0.182,0.158	-0.147
4414	"ENSG00000167671.11"	"UBXN6"	chr19	-	4446048	4446413	4446048	4446197	4446282	4446413	4414	2,9	63,31	8,28	14,0	160	75	0.000176265866964	0.000351290425006	0.015,0.12	0.211,1.0	-0.538
4415	"ENSG00000167671.11"	"UBXN6"	chr19	-	4446499	4446920	4446499	4446719	4446835	4446920	4415	21,41	91,100	82,97	50,35	191	75	2.48689957516e-14	1.09824589821e-13	0.083,0.139	0.392,0.521	-0.346
4421	"ENSG00000090061.17"	"CCNK"	chr14	+	99502718	99503644	99502718	99502984	99503610	99503644	4421	18,21	81,103	96,176	52,46	701	75	0	0.0	0.023,0.021	0.165,0.29	-0.205
4422	"ENSG00000111364.15"	"DDX55"	chr12	+	123605930	123606159	123605930	123605981	123606072	123606159	4422	4,5	32,33	62,65	50,0	166	75	5.38750979495e-07	1.34430442789e-06	0.053,0.064	0.359,1.0	-0.621
4424	"ENSG00000111364.15"	"DDX55"	chr12	+	123607431	123607662	123607431	123607523	123607599	123607662	4424	10,14	31,83	131,135	84,96	151	75	3.33066907388e-16	1.63453066111e-15	0.138,0.077	0.436,0.411	-0.316
4425	"ENSG00000111364.15"	"DDX55"	chr12	+	123607431	123607662	123607431	123607523	123607603	123607662	4425	14,19	0,6	133,148	13,0	155	75	0.235484704426	0.311776240246	1.0,0.605	0.832,1.0	-0.113
4426	"ENSG00000111364.15"	"DDX55"	chr12	+	123607431	123608829	123607431	123607662	123608679	123608829	4426	23,15	65,97	251,291	106,81	1092	75	0	0.0	0.024,0.011	0.14,0.198	-0.152
4430	"ENSG00000148399.12"	"DPH7"	chr9	-	137564892	137565154	137564892	137564958	137565084	137565154	4430	10,1	32,65	78,98	54,76	201	75	3.33066907388e-16	1.63453066111e-15	0.104,0.006	0.35,0.325	-0.283
4431	"ENSG00000148399.12"	"DPH7"	chr9	-	137575708	137576167	137575708	137575892	137576079	137576167	4431	9,11	1,0	110,319	0,0	262	75	1	1.0	0.72,1.0	1.0,1.0	-0.14
4432	"ENSG00000158863.21"	"FAM160B2"	chr8	+	22101707	22102315	22101707	22101851	22102174	22102315	4432	29,21	25,24	102,66	15,23	398	75	3.8717933973e-05	8.3377364472e-05	0.179,0.142	0.562,0.351	-0.296
4433	"ENSG00000102030.15"	"NAA10"	chrX	-	153932070	153932431	153932070	153932115	153932315	153932431	4433	59,66	423,570	190,264	240,202	275	75	0	0.0	0.037,0.031	0.178,0.263	-0.186
4440	"ENSG00000135596.17"	"MICAL1"	chr6	-	109446135	109446772	109446135	109446412	109446695	109446772	4440	0,5	8,7	30,101	0,8	358	75	3.92299526197e-11	1.35666923724e-10	0.0,0.13	1.0,0.726	-0.798
4441	"ENSG00000135596.17"	"MICAL1"	chr6	-	109451599	109452401	109451599	109451700	109452245	109452401	4441	22,18	11,8	30,76	0,0	620	75	4.94049245958e-14	2.14003984601e-13	0.195,0.214	1.0,1.0	-0.795
4442	"ENSG00000085465.12"	"OVGP1"	chr1	-	111421275	111421673	111421275	111421461	111421564	111421673	4442	0,0	0,8	23,13	10,10	178	75	1	1.0	NA,0.0	0.492,0.354	-0.423
4443	"ENSG00000010322.15"	"NISCH"	chr3	+	52477573	52478282	52477573	52477642	52478096	52478282	4443	36,22	76,86	108,136	78,73	529	75	7.31636973228e-14	3.12140598126e-13	0.063,0.035	0.164,0.209	-0.138
4444	"ENSG00000106133.17"	"NSUN5P2"	chr7	-	72948891	72949102	72948891	72948980	72949052	72949102	4444	46,19	2,0	208,244	0,0	147	75	0.346796369185	0.446952739944	0.921,1.0	1.0,1.0	-0.039
4445	"ENSG00000149476.15"	"TKFC"	chr11	+	61333548	61334731	61333548	61333650	61334619	61334731	4445	159,236	3,0	214,204	2,0	1044	75	0.600660475565	0.731388660817	0.792,1.0	0.885,1.0	-0.046
4446	"ENSG00000149476.15"	"TKFC"	chr11	+	61342460	61342658	61342460	61342495	61342573	61342658	4446	5,6	36,19	36,30	7,12	153	75	4.37583302926e-12	1.63660010654e-11	0.064,0.134	0.716,0.551	-0.534
4448	"ENSG00000104904.12"	"OAZ1"	chr19	+	2271384	2271954	2271384	2271530	2271781	2271954	4448	91,35	1714,1684	909,743	1224,1183	326	75	0	0.0	0.012,0.005	0.146,0.126	-0.128
4451	"ENSG00000143774.16"	"GUK1"	chr1	+	228145510	228146067	228145510	228145624	228146012	228146067	4451	34,9	2,2	550,248	0,8	463	75	0.0290951465578	0.043508198023	0.734,0.422	1.0,0.834	-0.339
4452	"ENSG00000143774.16"	"GUK1"	chr1	+	228145509	228146067	228145509	228145649	228146025	228146067	4452	31,10	5,2	526,227	0,0	451	75	2.9905379284e-09	9.01566792118e-09	0.508,0.454	1.0,1.0	-0.519
4453	"ENSG00000143774.16"	"GUK1"	chr1	+	228145510	228146067	228145510	228145624	228146025	228146067	4453	36,10	222,313	551,248	198,233	476	75	0	0.0	0.025,0.005	0.305,0.144	-0.209
4454	"ENSG00000143774.16"	"GUK1"	chr1	+	228147405	228147699	228147405	228147544	228147614	228147699	4454	13,7	440,268	104,96	316,288	145	75	0	0.0	0.015,0.013	0.145,0.147	-0.132
4455	"ENSG00000143774.16"	"GUK1"	chr1	+	228147405	228147699	228147405	228147544	228147620	228147699	4455	54,36	1,0	122,137	0,0	151	75	1	1.0	0.964,1.0	1.0,1.0	-0.018
4456	"ENSG00000158062.20"	"UBXN11"	chr1	-	26284361	26285541	26284361	26284482	26285463	26285541	4456	204,165	20,25	861,1019	9,10	1056	75	0	0.0	0.42,0.319	0.872,0.879	-0.506
4457	"ENSG00000205560.12"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	4457	9,10	13,6	41,0	40,46	157	75	0.0309642312544	0.0461608996225	0.249,0.443	0.329,0.0	0.181
4460	"ENSG00000101199.12"	"ARFGAP1"	chr20	+	63287563	63289788	63287563	63289496	63289677	63289788	4460	374,488	0,1	620,521	17,14	256	75	7.79094015968e-08	2.10485543216e-07	1.0,0.993	0.914,0.916	0.081
4461	"ENSG00000141959.16"	"PFKL"	chr21	+	44313912	44316339	44313912	44314021	44316243	44316339	4461	84,76	203,197	1425,860	51,142	2297	75	0	0.0	0.013,0.012	0.477,0.165	-0.308
4462	"ENSG00000141959.16"	"PFKL"	chr21	+	44319350	44320147	44319350	44319415	44320083	44320147	4462	61,17	197,216	607,468	112,60	743	75	0	0.0	0.03,0.008	0.354,0.441	-0.378
4463	"ENSG00000141959.16"	"PFKL"	chr21	+	44319350	44321875	44319350	44320147	44321728	44321875	4463	34,4	137,147	493,321	88,51	1656	75	0	0.0	0.011,0.001	0.202,0.222	-0.206
4464	"ENSG00000141959.16"	"PFKL"	chr21	+	44324855	44326060	44324855	44324917	44325960	44326060	4464	321,341	1,0	1183,1501	0,0	1118	75	1	1.0	0.956,1.0	1.0,1.0	-0.022
4465	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4056320	4057187	4056320	4056435	4057035	4057187	4465	13,5	58,64	195,433	52,108	675	75	0	0.0	0.024,0.009	0.294,0.308	-0.284
4466	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060644	4061014	4061147	4466	542,644	1,0	708,1062	0,0	445	75	1	1.0	0.989,1.0	1.0,1.0	-0.006
4467	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060686	4061014	4061147	4467	448,517	19,13	568,914	32,26	403	75	0.42721228923	0.541348109785	0.814,0.881	0.768,0.867	0.03
4468	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4060686	4061654	4062299	4468	1257,1297	5,7	1565,2330	0,0	1043	75	9.66591203185e-05	0.000197862792406	0.948,0.93	1.0,1.0	-0.061
4469	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4061147	4062212	4062299	4469	801,710	0,1	1608,2372	0,0	1140	75	1	1.0	1.0,0.979	1.0,1.0	-0.01
4470	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4061654	4062299	4061654	4061700	4062212	4062299	4470	120,115	14,7	768,1151	0,6	587	75	7.51620987671e-14	3.2026409964e-13	0.523,0.677	1.0,0.961	-0.38
4471	"ENSG00000100219.16"	"XBP1"	chr22	-	28796046	28796192	28796046	28796121	28796147	28796192	4471	120,105	6,11	144,112	4,0	101	75	0.00055012276319	0.00102424172357	0.937,0.876	0.964,1.0	-0.075
4474	"ENSG00000133794.17"	"ARNTL"	chr11	+	13378336	13381254	13378336	13378445	13381160	13381254	4474	22,24	10,26	41,108	19,7	2790	75	0.00045970050739	0.000866820057244	0.056,0.024	0.055,0.293	-0.134
4478	"ENSG00000140400.16"	"MAN2C1"	chr15	-	75356605	75356902	75356605	75356685	75356792	75356902	4478	31,28	22,31	418,293	68,26	182	75	6.43707309678e-13	2.54485450951e-12	0.367,0.271	0.717,0.823	-0.451
4479	"ENSG00000140400.16"	"MAN2C1"	chr15	-	75358461	75358808	75358461	75358618	75358703	75358808	4479	3,1	25,23	76,129	44,97	160	75	2.96429547575e-14	1.30229591664e-13	0.053,0.02	0.447,0.384	-0.379
4480	"ENSG00000140400.16"	"MAN2C1"	chr15	-	75359058	75359425	75359058	75359153	75359327	75359425	4480	45,18	26,2	368,472	6,19	249	75	4.03172898031e-05	8.66018445106e-05	0.343,0.731	0.949,0.882	-0.378
4481	"ENSG00000140400.16"	"MAN2C1"	chr15	-	75361285	75361720	75361285	75361381	75361603	75361720	4481	0,6	27,46	25,30	124,123	297	75	0.00348534592082	0.00586823735603	0.0,0.032	0.048,0.058	-0.037
4483	"ENSG00000080189.14"	"SLC35C2"	chr20	-	46349527	46350890	46349527	46350524	46350760	46350890	4483	38,31	67,71	138,194	34,63	311	75	0	0.0	0.12,0.095	0.495,0.426	-0.353
4486	"ENSG00000158552.12"	"ZFAND2B"	chr2	+	219208255	219208486	219208255	219208348	219208425	219208486	4486	13,2	37,38	62,65	34,0	152	75	5.85035346834e-08	1.59709006258e-07	0.148,0.025	0.474,1.0	-0.65
4489	"ENSG00000173531.15"	"MST1"	chr3	-	49687148	49687478	49687148	49687285	49687363	49687478	4489	2,27	3,0	44,58	17,0	153	75	0.940473533708	1.0	0.246,1.0	0.559,1.0	-0.157
4491	"ENSG00000173531.15"	"MST1"	chr3	-	49687148	49687668	49687148	49687478	49687555	49687668	4491	4,2	6,1	22,41	15,8	152	75	0.0833986055214	0.117714739963	0.248,0.497	0.42,0.717	-0.196
4492	"ENSG00000127445.13"	"PIN1"	chr19	+	9849089	9849682	9849089	9849201	9849532	9849682	4492	1079,1196	0,2	807,677	0,0	406	75	1	1.0	1.0,0.991	1.0,1.0	-0.004
4493	"ENSG00000127445.13"	"PIN1"	chr19	+	9849089	9849682	9849089	9849311	9849532	9849682	4493	913,1087	1,0	672,573	0,0	296	75	1	1.0	0.996,1.0	1.0,1.0	-0.002
4496	"ENSG00000184436.11"	"THAP7"	chr22	-	21000646	21001411	21000646	21000787	21001255	21001411	4496	287,361	87,73	313,228	49,47	543	75	0.0838456498251	0.118247436381	0.313,0.406	0.469,0.401	-0.075
4497	"ENSG00000141499.16"	"WRAP53"	chr17	+	7688476	7689079	7688476	7688561	7688647	7689079	4497	62,47	45,44	35,40	27,24	161	75	0.466645273803	0.58455453701	0.391,0.332	0.377,0.437	-0.045
4499	"ENSG00000120616.15"	"EPC1"	chr10	-	32291162	32292644	32291162	32291322	32292495	32292644	4499	2,0	9,23	5,0	0,5	1248	75	0.249356588629	0.328987946769	0.013,0.0	1.0,0.0	-0.493
4502	"ENSG00000157353.16"	"FUK"	chr16	+	70466881	70467471	70466881	70466954	70467373	70467471	4502	19,15	1,13	92,42	2,0	494	75	0.000249487055131	0.000486929907601	0.743,0.149	0.875,1.0	-0.491
4503	"ENSG00000157353.16"	"FUK"	chr16	+	70466881	70467966	70466881	70466954	70467885	70467966	4503	33,40	1,1	147,77	11,0	1006	75	0.925872405256	1.0	0.711,0.749	0.499,1.0	-0.02
4504	"ENSG00000157353.16"	"FUK"	chr16	+	70466881	70467966	70466881	70467471	70467885	70467966	4504	6,13	1,0	55,35	4,0	489	75	0.0491804649201	0.0712833371185	0.479,1.0	0.678,1.0	-0.099
4505	"ENSG00000157353.16"	"FUK"	chr16	+	70478550	70479403	70478550	70478650	70478796	70479403	4505	19,8	3,0	28,24	0,0	221	75	0.0778471499367	0.110199633674	0.682,1.0	1.0,1.0	-0.159
4506	"ENSG00000157353.16"	"FUK"	chr16	+	70478550	70479403	70478550	70478650	70479179	70479403	4506	37,12	17,13	110,145	27,41	604	75	0.00303905211067	0.00517065178749	0.213,0.103	0.336,0.305	-0.163
4507	"ENSG00000235954.6"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27997739	27997985	27998838	4507	15,13	4,4	44,11	0,0	321	75	1.28532497867e-07	3.40215403551e-07	0.467,0.432	1.0,1.0	-0.55
4509	"ENSG00000167522.14"	"ANKRD11"	chr16	-	89286662	89288670	89286662	89287113	89288527	89288670	4509	795,1082	0,5	1427,1341	0,0	1489	75	0.0939775266071	0.131933724827	1.0,0.916	1.0,1.0	-0.042
4511	"ENSG00000101574.14"	"METTL4"	chr18	-	2552694	2555038	2552694	2552764	2554668	2555038	4511	6,0	4,10	27,59	0,8	1979	75	0.000195964362101	0.00038804371644	0.054,0.0	1.0,0.218	-0.582
4512	"ENSG00000163702.18"	"IL17RC"	chr3	+	9923880	9924291	9923880	9924020	9924231	9924291	4512	4,0	3,7	16,0	7,0	286	75	1	1.0	0.259,0.0	0.375,NA	-0.245
4519	"ENSG00000102901.12"	"CENPT"	chr16	-	67829764	67830548	67829764	67830088	67830389	67830548	4519	218,191	72,46	590,854	7,23	376	75	0	0.0	0.377,0.453	0.944,0.881	-0.497
4520	"ENSG00000102901.12"	"CENPT"	chr16	-	67829764	67831358	67829764	67830088	67831215	67831358	4520	482,390	2,1	1616,1760	0,0	1202	75	0.59776372399	0.728645228525	0.938,0.961	1.0,1.0	-0.05
4521	"ENSG00000102901.12"	"CENPT"	chr16	-	67829764	67831358	67829764	67830548	67831215	67831358	4521	138,78	34,42	800,709	48,40	742	75	1.73194791842e-14	7.72890293161e-14	0.291,0.158	0.628,0.642	-0.411
4522	"ENSG00000102901.12"	"CENPT"	chr16	-	67832011	67832545	67832011	67832108	67832227	67832545	4522	2,4	66,102	28,60	138,89	194	75	3.74458242192e-11	1.29628969468e-10	0.012,0.015	0.073,0.207	-0.126
4523	"ENSG00000102901.12"	"CENPT"	chr16	-	67832011	67832545	67832011	67832136	67832227	67832545	4523	2,3	1,0	28,58	0,0	166	75	1	1.0	0.475,1.0	1.0,1.0	-0.262
4525	"ENSG00000102901.12"	"CENPT"	chr16	-	67832227	67832545	67832227	67832315	67832454	67832545	4525	50,28	56,100	137,222	52,45	214	75	2.43959297208e-11	8.54109044658e-11	0.238,0.089	0.48,0.634	-0.393
4527	"ENSG00000102901.12"	"CENPT"	chr16	-	67832227	67832545	67832227	67832354	67832454	67832545	4527	38,20	5,3	113,203	0,0	175	75	7.20826377365e-07	1.77643423623e-06	0.765,0.741	1.0,1.0	-0.247
4529	"ENSG00000142784.15"	"WDTC1"	chr1	+	27303620	27305193	27303620	27303795	27305000	27305193	4529	12,35	64,67	77,198	27,27	1280	75	0	0.0	0.011,0.03	0.143,0.301	-0.201
4530	"ENSG00000142784.15"	"WDTC1"	chr1	+	27303620	27305193	27303620	27303795	27305058	27305193	4530	107,156	0,8	111,246	0,0	1338	75	0.000197368352034	0.000390141399015	1.0,0.522	1.0,1.0	-0.239
4535	"ENSG00000143033.17"	"MTF2"	chr1	+	93110229	93110428	93110229	93110246	93110326	93110428	4535	220,268	1,0	169,69	0,7	155	75	0.00876653358475	0.0140828514919	0.991,1.0	1.0,0.827	0.082
4540	"ENSG00000158941.16"	"CCAR2"	chr8	+	22618616	22619015	22618616	22618728	22618826	22619015	4540	4,6	182,171	25,7	153,85	173	75	7.76132185587e-06	1.77491239209e-05	0.009,0.015	0.066,0.034	-0.038
4542	"ENSG00000158941.16"	"CCAR2"	chr8	+	22619149	22620468	22619149	22619355	22619637	22620468	4542	28,25	107,77	130,116	42,25	357	75	0	0.0	0.052,0.064	0.394,0.494	-0.386
4543	"ENSG00000172366.19"	"MCRIP2"	chr16	+	647416	647884	647416	647544	647782	647884	4543	54,41	30,73	247,210	73,45	313	75	8.1979484079e-07	2.01012511142e-06	0.301,0.119	0.448,0.528	-0.278
4544	"ENSG00000144567.10"	"FAM134A"	chr2	+	219181061	219181463	219181061	219181205	219181368	219181463	4544	0,0	133,155	3,12	36,24	238	75	1.63462834257e-06	3.92310802217e-06	0.0,0.0	0.026,0.136	-0.081
